Thời gian,Mã Đơn Hàng,Mã Chi Nhánh,Mã Nhân Viên,Mã Sản Phẩm,Mã Khách Hàng,Số Lượng,Doanh Thu,Lợi Nhuận,Tổng Giá Vốn
2023-09-25,ĐH6497692,CN DN,NV123,P-785,KH-0665,3,2160000,720000,1440000
2023-09-25,ĐH3576545,CN HCM,NV153,P-226,KH-0554,7,18270000,6090000,12180000
2023-09-25,ĐH4447937,CN HCM,NV067,P-004,KH-0130,6,74160000,24720000,49440000
2023-09-25,ĐH5790390,CN HCM,NV184,P-560,KH-0098,6,8820000,2940000,5880000
2023-09-25,ĐH4547984,CN DN,NV086,P-176,KH-0023,7,101745000,33915000,67830000
2023-09-25,ĐH5872797,CN HCM,NV116,P-242,KH-0613,4,143040000,47680000,95360000
2023-09-25,ĐH9897422,CN HCM,NV161,P-598,KH-0726,6,4050000,1350000,2700000
2023-09-25,ĐH2062854,CN HCM,NV013,P-696,KH-0444,5,150525000,50175000,100350000
2023-09-25,ĐH5137370,TS HN,NV023,P-007,KH-0051,4,34575000,11525000,23050000
2023-09-25,ĐH8879985,CN HCM,NV223,P-267,KH-0086,6,15840000,5280000,10560000
2023-09-25,ĐH6968262,CN HCM,NV197,P-320,KH-0597,9,215055000,71685000,143370000
2023-09-25,ĐH5798868,TS HN,NV220,P-176,KH-0387,7,101745000,33915000,67830000
2023-09-25,ĐH9599843,CN HCM,NV026,P-715,KH-0017,7,206955000,68985000,137970000
2023-09-25,ĐH4352237,TS HN,NV188,P-297,KH-0393,9,498960000,166320000,332640000
2023-09-25,ĐH7450532,TS HN,NV072,P-010,KH-0468,9,199935000,66645000,133290000
2023-09-25,ĐH6389933,CN HCM,NV089,P-453,KH-0289,4,39540000,13180000,26360000
2023-09-25,ĐH7328476,TS HN,NV017,P-402,KH-0074,5,8250000,2750000,5500000
2023-09-25,ĐH8495840,CN DN,NV122,P-106,KH-0719,9,243270000,81090000,162180000
2023-09-25,ĐH8454206,CN DN,NV176,P-082,KH-0097,5,121275000,40425000,80850000
2023-09-25,ĐH4769207,CN HCM,NV098,P-329,KH-0036,4,80280000,26760000,53520000
2023-09-25,ĐH4395877,TS HN,NV183,P-134,KH-0041,9,81945000,27315000,54630000
2023-09-26,ĐH7951675,CN HCM,NV064,P-083,KH-0521,9,114480000,38160000,76320000
2023-09-26,ĐH5401488,CN DN,NV129,P-651,KH-0642,5,4350000,1450000,2900000
2023-09-26,ĐH4265501,TS HN,NV148,P-550,KH-0594,4,63000000,21000000,42000000
2023-09-26,ĐH7242768,CN DN,NV179,P-209,KH-0280,9,57105000,19035000,38070000
2023-09-26,ĐH1268344,TS HN,NV143,P-225,KH-0744,7,16905000,5635000,11270000
2023-09-26,ĐH4597945,TS HN,NV044,P-309,KH-0724,7,150045000,50015000,100030000
2023-09-26,ĐH5068487,TS HN,NV039,P-596,KH-0005,7,1680000,560000,1120000
2023-09-26,ĐH1909825,CN HCM,NV229,P-709,KH-0307,5,4425000,1475000,2950000
2023-09-26,ĐH2463242,TS HN,NV050,P-628,KH-0259,7,1785000,595000,1190000
2023-09-26,ĐH8739455,TS HN,NV122,P-706,KH-0550,5,37200000,12400000,24800000
2023-09-26,ĐH3484374,TS HN,NV115,P-178,KH-0678,9,427005000,142335000,284670000
2023-09-26,ĐH8508779,CN DN,NV215,P-450,KH-0062,5,45525000,15175000,30350000
2023-09-26,ĐH9912685,CN HCM,NV174,P-341,KH-0524,6,149940000,49980000,99960000
2023-09-26,ĐH7062559,CN DN,NV201,P-735,KH-0596,6,99000000,33000000,66000000
2023-09-26,ĐH7878941,CN HCM,NV020,P-292,KH-0466,6,9540000,3180000,6360000
2023-09-26,ĐH6957533,CN DN,NV214,P-368,KH-0394,6,43200000,14400000,28800000
2023-09-26,ĐH1168411,TS HN,NV123,P-748,KH-0591,7,293685000,97895000,195790000
2023-09-26,ĐH3849894,CN HCM,NV067,P-582,KH-0126,5,185400000,61800000,123600000
2023-09-26,ĐH9582567,TS HN,NV042,P-113,KH-0694,6,404280000,134760000,269520000
2023-09-26,ĐH4751066,CN HCM,NV159,P-598,KH-0439,6,4050000,1350000,2700000
2023-09-26,ĐH8267483,TS HN,NV082,P-098,KH-0174,9,33885000,11295000,22590000
2023-09-26,ĐH4080962,CN HCM,NV038,P-169,KH-0368,6,53280000,17760000,35520000
2023-09-26,ĐH6580369,CN HCM,NV179,P-488,KH-0342,5,1069425000,356475000,712950000
2023-09-26,ĐH3747145,TS HN,NV006,P-284,KH-0666,6,184950000,61650000,123300000
2023-09-27,ĐH6764407,CN DN,NV247,P-312,KH-0651,3,9090000,3030000,6060000
2023-09-27,ĐH4803958,CN HCM,NV219,P-403,KH-0661,5,525000,175000,350000
2023-09-27,ĐH4570836,TS HN,NV102,P-697,KH-0751,5,3000000,1000000,2000000
2023-09-27,ĐH4599604,TS HN,NV121,P-110,KH-0539,6,31140000,10380000,20760000
2023-09-27,ĐH1473106,CN HCM,NV018,P-278,KH-0624,9,22815000,7605000,15210000
2023-09-27,ĐH4330953,TS HN,NV034,P-642,KH-0257,5,2100000,700000,1400000
2023-09-27,ĐH9633063,TS HN,NV218,P-104,KH-0436,6,900000,300000,600000
2023-09-27,ĐH1932247,CN DN,NV201,P-643,KH-0460,4,2340000,780000,1560000
2023-09-27,ĐH3313150,CN DN,NV179,P-637,KH-0281,6,630000,210000,420000
2023-09-27,ĐH3603365,CN HCM,NV203,P-210,KH-0330,7,11865000,3955000,7910000
2023-09-27,ĐH1716131,CN HCM,NV192,P-520,KH-0294,7,69825000,23275000,46550000
2023-09-27,ĐH9925784,CN DN,NV108,P-654,KH-0637,6,720000,240000,480000
2023-09-27,ĐH6670762,CN HCM,NV189,P-607,KH-0239,3,12015000,4005000,8010000
2023-09-27,ĐH9213640,TS HN,NV055,P-027,KH-0246,4,12120000,4040000,8080000
2023-09-27,ĐH1410825,CN DN,NV092,P-574,KH-0039,6,1620000,540000,1080000
2023-09-27,ĐH6659381,TS HN,NV003,P-094,KH-0450,6,116280000,38760000,77520000
2023-09-27,ĐH9714557,TS HN,NV037,P-724,KH-0475,6,4050000,1350000,2700000
2023-09-27,ĐH7382353,CN DN,NV133,P-056,KH-0417,5,79275000,26425000,52850000
2023-09-27,ĐH9866989,TS HN,NV079,P-643,KH-0540,5,2925000,975000,1950000
2023-09-27,ĐH4171942,CN DN,NV058,P-100,KH-0397,5,80175000,26725000,53450000
2023-09-27,ĐH6481019,CN HCM,NV124,P-707,KH-0754,9,98010000,32670000,65340000
2023-09-27,ĐH3236315,TS HN,NV164,P-035,KH-0501,5,464625000,154875000,309750000
2023-09-27,ĐH8843606,TS HN,NV061,P-382,KH-0162,5,53175000,17725000,35450000
2023-09-27,ĐH8008756,CN HCM,NV161,P-663,KH-0057,6,155340000,51780000,103560000
2023-09-27,ĐH8576213,CN HCM,NV174,P-785,KH-0588,9,6480000,2160000,4320000
2023-09-27,ĐH4540019,CN DN,NV010,P-407,KH-0738,9,144045000,48015000,96030000
2023-09-27,ĐH4912586,CN HCM,NV045,P-760,KH-0153,5,6525000,2175000,4350000
2023-09-27,ĐH5651967,CN DN,NV013,P-596,KH-0639,5,1200000,400000,800000
2023-09-27,ĐH5790617,TS HN,NV094,P-222,KH-0433,5,351225000,117075000,234150000
2023-09-27,ĐH7018969,CN HCM,NV035,P-477,KH-0116,5,178575000,59525000,119050000
2023-09-27,ĐH2495785,CN DN,NV037,P-012,KH-0187,7,64050000,21350000,42700000
2023-09-28,ĐH5297040,TS HN,NV045,P-776,KH-0548,6,16110000,5370000,10740000
2023-09-28,ĐH6058725,TS HN,NV170,P-118,KH-0447,5,8850000,2950000,5900000
2023-09-28,ĐH6358065,CN HCM,NV018,P-486,KH-0555,7,27825000,9275000,18550000
2023-09-28,ĐH4492421,CN HCM,NV221,P-729,KH-0178,7,69195000,23065000,46130000
2023-09-28,ĐH2183700,TS HN,NV145,P-499,KH-0505,3,3465000,1155000,2310000
2023-09-28,ĐH3917877,CN HCM,NV149,P-589,KH-0562,6,8100000,2700000,5400000
2023-09-28,ĐH9493409,CN DN,NV180,P-217,KH-0529,6,20520000,6840000,13680000
2023-09-28,ĐH3545569,CN HCM,NV111,P-796,KH-0321,5,36675000,12225000,24450000
2023-09-28,ĐH4457119,CN HCM,NV148,P-121,KH-0458,9,35505000,11835000,23670000
2023-09-28,ĐH7039845,TS HN,NV126,P-433,KH-0531,7,212415000,70805000,141610000
2023-09-28,ĐH3660516,CN HCM,NV027,P-649,KH-0233,5,2175000,725000,1450000
2023-09-28,ĐH1091138,TS HN,NV023,P-575,KH-0489,5,135750000,45250000,90500000
2023-09-28,ĐH7831124,TS HN,NV236,P-732,KH-0740,6,94860000,31620000,63240000
2023-09-28,ĐH6839390,TS HN,NV056,P-159,KH-0771,5,1711125000,570375000,1140750000
2023-09-28,ĐH9723256,TS HN,NV188,P-230,KH-0220,6,16740000,5580000,11160000
2023-09-28,ĐH6624111,CN DN,NV021,P-138,KH-0595,6,286110000,95370000,190740000
2023-09-28,ĐH5506685,TS HN,NV002,P-361,KH-0687,6,63270000,21090000,42180000
2023-09-28,ĐH7713400,CN HCM,NV121,P-645,KH-0274,7,39375000,13125000,26250000
2023-09-28,ĐH9775908,CN DN,NV030,P-456,KH-0089,5,40800000,13600000,27200000
2023-09-28,ĐH9795832,TS HN,NV162,P-393,KH-0563,5,96375000,32125000,64250000
2023-09-28,ĐH9941466,CN DN,NV194,P-730,KH-0737,6,27810000,9270000,18540000
2023-09-29,ĐH6147325,CN HCM,NV007,P-670,KH-0662,6,3150000,1050000,2100000
2023-09-29,ĐH3674681,TS HN,NV094,P-146,KH-0576,6,91440000,30480000,60960000
2023-09-29,ĐH7391971,CN HCM,NV077,P-351,KH-0248,5,5400000,1800000,3600000
2023-09-29,ĐH4827058,TS HN,NV193,P-588,KH-0005,6,1350000,450000,900000
2023-09-29,ĐH8335663,TS HN,NV217,P-711,KH-0759,4,8160000,2720000,5440000
2023-09-29,ĐH7232400,CN HCM,NV045,P-563,KH-0498,7,15015000,5005000,10010000
2023-09-29,ĐH9623034,CN HCM,NV135,P-330,KH-0609,5,13125000,4375000,8750000
2023-09-29,ĐH9689013,CN DN,NV157,P-025,KH-0410,9,164025000,54675000,109350000
2023-09-29,ĐH6903731,TS HN,NV106,P-444,KH-0764,4,247080000,82360000,164720000
2023-09-29,ĐH6738020,TS HN,NV148,P-626,KH-0363,4,2580000,860000,1720000
2023-09-29,ĐH3072693,TS HN,NV046,P-429,KH-0538,4,119460000,39820000,79640000
2023-09-29,ĐH3285916,CN HCM,NV145,P-210,KH-0029,6,10170000,3390000,6780000
2023-09-29,ĐH4797315,TS HN,NV074,P-661,KH-0186,5,1650000,550000,1100000
2023-09-29,ĐH8026945,TS HN,NV236,P-625,KH-0065,6,34560000,11520000,23040000
2023-09-29,ĐH2785297,CN DN,NV158,P-555,KH-0079,6,5940000,1980000,3960000
2023-09-29,ĐH2228697,TS HN,NV155,P-759,KH-0474,7,630000,210000,420000
2023-09-29,ĐH3503197,CN DN,NV044,P-652,KH-0738,9,1080000,360000,720000
2023-09-29,ĐH2195662,CN HCM,NV064,P-121,KH-0646,9,35505000,11835000,23670000
2023-09-29,ĐH7725990,TS HN,NV190,P-420,KH-0444,5,96075000,32025000,64050000
2023-09-29,ĐH7900052,CN HCM,NV203,P-608,KH-0341,6,62010000,20670000,41340000
2023-09-29,ĐH9828103,TS HN,NV089,P-416,KH-0654,5,900000,300000,600000
2023-09-29,ĐH2784838,CN DN,NV016,P-122,KH-0106,5,13875000,4625000,9250000
2023-09-29,ĐH1653133,CN DN,NV161,P-466,KH-0693,6,47880000,15960000,31920000
2023-09-29,ĐH7790207,CN HCM,NV238,P-103,KH-0338,6,53640000,17880000,35760000
2023-09-30,ĐH2470716,TS HN,NV190,P-009,KH-0033,6,89100000,29700000,59400000
2023-09-30,ĐH9679250,CN HCM,NV006,P-202,KH-0587,6,22050000,7350000,14700000
2023-09-30,ĐH4345685,CN DN,NV036,P-730,KH-0621,9,41715000,13905000,27810000
2023-09-30,ĐH1369279,CN HCM,NV182,P-376,KH-0541,9,181440000,60480000,120960000
2023-09-30,ĐH5593540,CN DN,NV114,P-366,KH-0298,5,2400000,800000,1600000
2023-09-30,ĐH8841164,CN HCM,NV075,P-392,KH-0448,7,235200000,78400000,156800000
2023-09-30,ĐH2134148,CN DN,NV111,P-654,KH-0554,4,480000,160000,320000
2023-09-30,ĐH4402165,TS HN,NV019,P-074,KH-0299,4,10260000,3420000,6840000
2023-09-30,ĐH9103985,CN HCM,NV122,P-166,KH-0219,6,87210000,29070000,58140000
2023-09-30,ĐH8508588,CN HCM,NV159,P-349,KH-0739,7,173460000,57820000,115640000
2023-09-30,ĐH9419222,TS HN,NV104,P-195,KH-0382,5,109050000,36350000,72700000
2023-09-30,ĐH9985650,CN HCM,NV016,P-160,KH-0360,5,1440750000,480250000,960500000
2023-09-30,ĐH5240370,TS HN,NV018,P-711,KH-0123,6,12240000,4080000,8160000
2023-09-30,ĐH8665764,CN DN,NV212,P-066,KH-0477,7,249165000,83055000,166110000
2023-09-30,ĐH4307139,TS HN,NV204,P-065,KH-0190,7,56910000,18970000,37940000
2023-09-30,ĐH2474056,CN HCM,NV193,P-757,KH-0154,4,2880000,960000,1920000
2023-09-30,ĐH2120691,CN DN,NV083,P-644,KH-0273,5,63000000,21000000,42000000
2023-09-30,ĐH6411859,CN HCM,NV020,P-457,KH-0226,6,1710000,570000,1140000
2023-09-30,ĐH1008676,CN DN,NV076,P-611,KH-0107,7,55860000,18620000,37240000
2023-09-30,ĐH6167972,CN DN,NV057,P-615,KH-0089,6,24570000,8190000,16380000
2023-09-30,ĐH4390069,CN HCM,NV039,P-726,KH-0154,9,29565000,9855000,19710000
2023-09-30,ĐH6283444,TS HN,NV190,P-608,KH-0374,5,51675000,17225000,34450000
2023-09-30,ĐH7278994,TS HN,NV037,P-528,KH-0154,5,102750000,34250000,68500000
2023-09-30,ĐH4733273,TS HN,NV136,P-604,KH-0526,5,14250000,4750000,9500000
2023-10-01,ĐH8906020,CN HCM,NV007,P-116,KH-0332,4,74940000,24980000,49960000
2023-10-01,ĐH6836246,CN DN,NV087,P-546,KH-0330,9,2160000,720000,1440000
2023-10-01,ĐH3381365,TS HN,NV190,P-396,KH-0052,9,10935000,3645000,7290000
2023-10-01,ĐH8009184,CN DN,NV089,P-114,KH-0282,4,8520000,2840000,5680000
2023-10-01,ĐH2227197,CN HCM,NV093,P-737,KH-0555,6,1440000,480000,960000
2023-10-01,ĐH1072534,CN HCM,NV011,P-589,KH-0410,6,8100000,2700000,5400000
2023-10-01,ĐH1602374,TS HN,NV233,P-530,KH-0716,6,173880000,57960000,115920000
2023-10-01,ĐH1602374,TS HN,NV233,P-358,KH-0716,6,173880000,57960000,115920000
2023-10-01,ĐH6197583,TS HN,NV192,P-626,KH-0422,9,5805000,1935000,3870000
2023-10-01,ĐH3109155,TS HN,NV199,P-127,KH-0147,6,60390000,20130000,40260000
2023-10-01,ĐH8875469,CN DN,NV089,P-204,KH-0210,4,168480000,56160000,112320000
2023-10-01,ĐH9392672,TS HN,NV128,P-616,KH-0653,5,2775000,925000,1850000
2023-10-01,ĐH4773235,TS HN,NV083,P-436,KH-0773,3,13860000,4620000,9240000
2023-10-01,ĐH7527154,TS HN,NV023,P-116,KH-0063,3,56205000,18735000,37470000
2023-10-01,ĐH8480258,TS HN,NV230,P-510,KH-0520,6,1620000,540000,1080000
2023-10-01,ĐH9526843,TS HN,NV030,P-240,KH-0377,6,150660000,50220000,100440000
2023-10-01,ĐH9819562,CN DN,NV213,P-206,KH-0208,6,4680000,1560000,3120000
2023-10-01,ĐH1977021,CN HCM,NV016,P-635,KH-0007,7,6510000,2170000,4340000
2023-10-01,ĐH6632564,CN DN,NV162,P-490,KH-0203,4,737100000,245700000,491400000
2023-10-01,ĐH8229766,TS HN,NV176,P-574,KH-0649,7,1890000,630000,1260000
2023-10-01,ĐH8072631,CN HCM,NV032,P-693,KH-0753,7,10605000,3535000,7070000
2023-10-01,ĐH3448383,CN HCM,NV147,P-584,KH-0753,7,8085000,2695000,5390000
2023-10-01,ĐH9101261,TS HN,NV038,P-586,KH-0245,7,2835000,945000,1890000
2023-10-01,ĐH7046017,CN HCM,NV015,P-030,KH-0325,9,47250000,15750000,31500000
2023-10-01,ĐH7046017,CN HCM,NV015,P-109,KH-0325,9,47250000,15750000,31500000
2023-10-01,ĐH5740910,TS HN,NV219,P-274,KH-0245,6,93240000,31080000,62160000
2023-10-01,ĐH5740910,TS HN,NV219,P-384,KH-0245,6,93240000,31080000,62160000
2023-10-01,ĐH5740910,TS HN,NV219,P-733,KH-0245,6,93240000,31080000,62160000
2023-10-01,ĐH4161574,CN HCM,NV033,P-400,KH-0265,7,2625000,875000,1750000
2023-10-01,ĐH5408307,TS HN,NV147,P-751,KH-0072,3,90000,30000,60000
2023-10-01,ĐH3269154,CN DN,NV205,P-708,KH-0036,7,1050000,350000,700000
2023-10-01,ĐH9897657,TS HN,NV161,P-061,KH-0286,6,3060000,1020000,2040000
2023-10-01,ĐH8531377,CN HCM,NV242,P-734,KH-0072,5,68250000,22750000,45500000
2023-10-01,ĐH6568604,CN HCM,NV048,P-113,KH-0698,4,269520000,89840000,179680000
2023-10-01,ĐH8038262,CN DN,NV164,P-545,KH-0257,4,46620000,15540000,31080000
2023-10-01,ĐH6394121,TS HN,NV021,P-015,KH-0595,6,21870000,7290000,14580000
2023-10-01,ĐH4161738,TS HN,NV128,P-523,KH-0222,4,4140000,1380000,2760000
2023-10-01,ĐH9273137,CN HCM,NV170,P-321,KH-0583,6,36270000,12090000,24180000
2023-10-01,ĐH6107309,CN DN,NV217,P-224,KH-0018,5,6675000,2225000,4450000
2023-10-01,ĐH4361071,CN HCM,NV143,P-489,KH-0428,7,618765000,206255000,412510000
2023-10-01,ĐH8764088,CN DN,NV055,P-160,KH-0082,5,1440750000,480250000,960500000
2023-10-01,ĐH9252365,CN HCM,NV147,P-728,KH-0488,7,21000000,7000000,14000000
2023-10-01,ĐH6697935,TS HN,NV149,P-220,KH-0158,7,1126125000,375375000,750750000
2023-10-01,ĐH2856395,TS HN,NV004,P-147,KH-0288,4,2097240000,699080000,1398160000
2023-10-01,ĐH8663661,CN HCM,NV180,P-589,KH-0688,5,6750000,2250000,4500000
2023-10-01,ĐH8949809,CN HCM,NV161,P-435,KH-0542,1,87480000,29160000,58320000
2023-10-01,ĐH6956293,TS HN,NV065,P-351,KH-0575,6,6480000,2160000,4320000
2023-10-01,ĐH4667898,CN HCM,NV003,P-070,KH-0601,4,19680000,6560000,13120000
2023-10-01,ĐH9049637,CN DN,NV192,P-072,KH-0727,6,990000,330000,660000
2023-10-01,ĐH2109322,TS HN,NV116,P-703,KH-0385,6,6120000,2040000,4080000
2023-10-01,ĐH2634650,TS HN,NV008,P-404,KH-0058,5,600000,200000,400000
2023-10-02,ĐH2104548,TS HN,NV018,P-337,KH-0540,6,12600000,4200000,8400000
2023-10-02,ĐH6122483,TS HN,NV233,P-130,KH-0741,9,103005000,34335000,68670000
2023-10-02,ĐH2808034,CN HCM,NV183,P-496,KH-0496,6,362700000,120900000,241800000
2023-10-02,ĐH6803586,CN DN,NV157,P-001,KH-0550,9,242325000,80775000,161550000
2023-10-02,ĐH6404041,CN DN,NV246,P-026,KH-0308,6,13500000,4500000,9000000
2023-10-02,ĐH9594524,CN DN,NV150,P-449,KH-0001,6,18630000,6210000,12420000
2023-10-02,ĐH6255361,TS HN,NV002,P-443,KH-0104,7,4515000,1505000,3010000
2023-10-02,ĐH8354685,CN HCM,NV023,P-244,KH-0749,5,226950000,75650000,151300000
2023-10-02,ĐH5230689,CN HCM,NV136,P-521,KH-0261,6,170100000,56700000,113400000
2023-10-02,ĐH9042891,CN DN,NV197,P-729,KH-0757,9,88965000,29655000,59310000
2023-10-02,ĐH3922339,TS HN,NV101,P-328,KH-0492,7,1680000,560000,1120000
2023-10-02,ĐH4454740,CN HCM,NV157,P-440,KH-0134,7,85050000,28350000,56700000
2023-10-02,ĐH9750735,CN HCM,NV041,P-333,KH-0484,5,29850000,9950000,19900000
2023-10-02,ĐH5840410,CN DN,NV247,P-735,KH-0447,7,115500000,38500000,77000000
2023-10-02,ĐH1773119,TS HN,NV085,P-571,KH-0433,4,81000000,27000000,54000000
2023-10-02,ĐH3208751,CN DN,NV108,P-347,KH-0327,6,236520000,78840000,157680000
2023-10-02,ĐH8387710,CN DN,NV149,P-314,KH-0503,6,17370000,5790000,11580000
2023-10-02,ĐH9108766,TS HN,NV042,P-313,KH-0105,9,379890000,126630000,253260000
2023-10-02,ĐH8102425,CN DN,NV049,P-632,KH-0651,4,29160000,9720000,19440000
2023-10-02,ĐH9280004,CN HCM,NV066,P-358,KH-0114,4,54000000,18000000,36000000
2023-10-02,ĐH6265799,CN HCM,NV128,P-384,KH-0374,5,8775000,2925000,5850000
2023-10-02,ĐH3846167,TS HN,NV029,P-140,KH-0620,5,63000000,21000000,42000000
2023-10-02,ĐH5507114,CN DN,NV147,P-584,KH-0008,5,5775000,1925000,3850000
2023-10-02,ĐH3668164,CN HCM,NV011,P-415,KH-0196,6,91800000,30600000,61200000
2023-10-02,ĐH6393369,TS HN,NV166,P-567,KH-0100,6,1666620000,555540000,1111080000
2023-10-02,ĐH7126447,CN HCM,NV125,P-182,KH-0093,5,21525000,7175000,14350000
2023-10-02,ĐH7459347,TS HN,NV015,P-233,KH-0410,6,407160000,135720000,271440000
2023-10-02,ĐH6728174,TS HN,NV161,P-724,KH-0175,4,2700000,900000,1800000
2023-10-02,ĐH3325045,CN HCM,NV041,P-713,KH-0537,4,960000,320000,640000
2023-10-02,ĐH1928610,TS HN,NV245,P-747,KH-0314,6,11430000,3810000,7620000
2023-10-02,ĐH6009531,CN HCM,NV123,P-348,KH-0029,9,530955000,176985000,353970000
2023-10-02,ĐH2845472,CN HCM,NV024,P-055,KH-0321,7,14070000,4690000,9380000
2023-10-02,ĐH1828559,CN HCM,NV231,P-199,KH-0280,6,3060000,1020000,2040000
2023-10-02,ĐH9214554,CN HCM,NV038,P-319,KH-0659,6,22860000,7620000,15240000
2023-10-02,ĐH7078394,TS HN,NV224,P-083,KH-0059,6,76320000,25440000,50880000
2023-10-02,ĐH2505428,CN DN,NV090,P-032,KH-0365,2,34320000,11440000,22880000
2023-10-02,ĐH3583339,TS HN,NV230,P-294,KH-0056,7,525000,175000,350000
2023-10-02,ĐH1215588,TS HN,NV233,P-246,KH-0297,5,30450000,10150000,20300000
2023-10-02,ĐH4832468,TS HN,NV152,P-399,KH-0069,4,4440000,1480000,2960000
2023-10-02,ĐH3511647,TS HN,NV133,P-115,KH-0410,5,174975000,58325000,116650000
2023-10-02,ĐH4564523,CN HCM,NV094,P-416,KH-0323,9,1620000,540000,1080000
2023-10-02,ĐH5761182,CN HCM,NV208,P-637,KH-0578,5,525000,175000,350000
2023-10-02,ĐH6050467,CN DN,NV073,P-552,KH-0254,6,341550000,113850000,227700000
2023-10-02,ĐH1435475,CN HCM,NV039,P-241,KH-0427,6,1072800000,357600000,715200000
2023-10-02,ĐH8167914,TS HN,NV037,P-153,KH-0224,9,2163645000,721215000,1442430000
2023-10-02,ĐH2536452,TS HN,NV057,P-720,KH-0503,6,25290000,8430000,16860000
2023-10-02,ĐH8077640,TS HN,NV176,P-359,KH-0626,9,5670000,1890000,3780000
2023-10-03,ĐH4726856,TS HN,NV097,P-448,KH-0656,4,84240000,28080000,56160000
2023-10-03,ĐH5368571,TS HN,NV012,P-070,KH-0659,4,19680000,6560000,13120000
2023-10-03,ĐH9731526,TS HN,NV160,P-535,KH-0626,9,69390000,23130000,46260000
2023-10-03,ĐH1314173,TS HN,NV027,P-624,KH-0781,6,37170000,12390000,24780000
2023-10-03,ĐH1101920,CN HCM,NV211,P-407,KH-0140,5,80025000,26675000,53350000
2023-10-03,ĐH1646316,CN HCM,NV035,P-123,KH-0762,4,37980000,12660000,25320000
2023-10-03,ĐH5487500,CN HCM,NV119,P-449,KH-0700,5,15525000,5175000,10350000
2023-10-03,ĐH7422363,TS HN,NV125,P-283,KH-0419,7,831390000,277130000,554260000
2023-10-03,ĐH9878027,TS HN,NV068,P-201,KH-0323,6,28080000,9360000,18720000
2023-10-03,ĐH6137628,TS HN,NV197,P-141,KH-0594,7,29820000,9940000,19880000
2023-10-03,ĐH3792380,CN HCM,NV075,P-376,KH-0653,6,120960000,40320000,80640000
2023-10-03,ĐH3719961,TS HN,NV036,P-432,KH-0365,6,116100000,38700000,77400000
2023-10-03,ĐH1289402,TS HN,NV206,P-446,KH-0745,7,95550000,31850000,63700000
2023-10-03,ĐH2958403,CN HCM,NV156,P-012,KH-0783,9,82350000,27450000,54900000
2023-10-03,ĐH6655715,TS HN,NV096,P-381,KH-0313,6,11790000,3930000,7860000
2023-10-03,ĐH5689578,TS HN,NV138,P-549,KH-0398,6,42480000,14160000,28320000
2023-10-03,ĐH9074347,CN HCM,NV147,P-525,KH-0423,4,34860000,11620000,23240000
2023-10-03,ĐH1806228,CN DN,NV041,P-177,KH-0508,3,242325000,80775000,161550000
2023-10-03,ĐH4301320,CN HCM,NV085,P-664,KH-0098,6,8640000,2880000,5760000
2023-10-03,ĐH1559013,TS HN,NV077,P-030,KH-0610,6,83070000,27690000,55380000
2023-10-03,ĐH7850612,CN DN,NV130,P-791,KH-0670,9,4860000,1620000,3240000
2023-10-03,ĐH5464388,CN HCM,NV209,P-095,KH-0731,6,42300000,14100000,28200000
2023-10-03,ĐH9594303,CN DN,NV068,P-740,KH-0568,6,515520000,171840000,343680000
2023-10-03,ĐH5576728,TS HN,NV160,P-571,KH-0480,4,81000000,27000000,54000000
2023-10-03,ĐH9566368,CN HCM,NV007,P-742,KH-0725,6,3870000,1290000,2580000
2023-10-03,ĐH5619595,CN DN,NV041,P-216,KH-0419,9,11475000,3825000,7650000
2023-10-03,ĐH6391643,TS HN,NV229,P-484,KH-0569,6,5490000,1830000,3660000
2023-10-03,ĐH1559013,TS HN,NV077,P-048,KH-0610,6,83070000,27690000,55380000
2023-10-03,ĐH1504066,TS HN,NV245,P-558,KH-0131,7,21000000,7000000,14000000
2023-10-03,ĐH2437197,CN DN,NV056,P-281,KH-0363,9,220860000,73620000,147240000
2023-10-03,ĐH3014960,TS HN,NV080,P-783,KH-0601,9,103005000,34335000,68670000
2023-10-03,ĐH8360676,TS HN,NV225,P-047,KH-0482,7,88935000,29645000,59290000
2023-10-03,ĐH9556429,CN DN,NV186,P-759,KH-0153,5,450000,150000,300000
2023-10-03,ĐH7472286,CN DN,NV190,P-123,KH-0675,6,56970000,18990000,37980000
2023-10-03,ĐH6751273,TS HN,NV002,P-633,KH-0753,5,1875000,625000,1250000
2023-10-03,ĐH1806228,CN DN,NV041,P-565,KH-0508,3,242325000,80775000,161550000
2023-10-03,ĐH5499409,CN HCM,NV009,P-001,KH-0329,5,134625000,44875000,89750000
2023-10-03,ĐH9016765,CN HCM,NV176,P-088,KH-0566,9,21870000,7290000,14580000
2023-10-03,ĐH4495086,CN HCM,NV130,P-386,KH-0244,6,110880000,36960000,73920000
2023-10-03,ĐH5088921,CN HCM,NV058,P-779,KH-0160,4,2100000,700000,1400000
2023-10-03,ĐH2920140,CN HCM,NV214,P-372,KH-0094,6,364320000,121440000,242880000
2023-10-03,ĐH9811891,CN DN,NV248,P-347,KH-0608,6,236520000,78840000,157680000
2023-10-03,ĐH1539758,CN DN,NV058,P-724,KH-0157,7,4725000,1575000,3150000
2023-10-03,ĐH8345671,TS HN,NV207,P-489,KH-0554,6,530370000,176790000,353580000
2023-10-03,ĐH3629604,CN HCM,NV222,P-404,KH-0026,6,720000,240000,480000
